CMDLINE /home/jonas/Documents/Research/dyad_ranking/torch_plnet/.venv/bin/python cp_rank_experimenter.py
MEM 706.867188 1729164925.4409
MEM 706.867188 1729164925.5414
MEM 706.867188 1729164925.6417
MEM 706.867188 1729164925.7422
MEM 706.867188 1729164925.8426
MEM 706.867188 1729164925.9430
MEM 706.867188 1729164926.0434
MEM 706.867188 1729164926.1439
MEM 706.867188 1729164926.2449
MEM 706.867188 1729164926.3459
MEM 706.867188 1729164926.4466
MEM 706.867188 1729164926.5470
MEM 706.867188 1729164926.6474
MEM 706.867188 1729164926.7479
MEM 706.867188 1729164926.8485
MEM 706.867188 1729164926.9492
MEM 706.867188 1729164927.0498
MEM 706.867188 1729164927.1503
MEM 706.867188 1729164927.2509
MEM 706.867188 1729164927.3513
MEM 706.867188 1729164927.4517
MEM 706.867188 1729164927.5520
MEM 706.867188 1729164927.6527
MEM 706.867188 1729164927.7532
MEM 706.867188 1729164927.8536
MEM 706.867188 1729164927.9541
MEM 706.867188 1729164928.0546
MEM 706.867188 1729164928.1551
MEM 706.867188 1729164928.2554
MEM 706.867188 1729164928.3559
MEM 706.867188 1729164928.4564
MEM 706.867188 1729164928.5568
MEM 706.867188 1729164928.6573
MEM 706.867188 1729164928.7577
MEM 706.867188 1729164928.8582
MEM 706.867188 1729164928.9587
MEM 706.867188 1729164929.0590
MEM 706.867188 1729164929.1593
MEM 706.867188 1729164929.2597
MEM 706.867188 1729164929.3600
MEM 706.867188 1729164929.4604
MEM 706.867188 1729164929.5607
MEM 706.867188 1729164929.6613
MEM 706.867188 1729164929.7617
MEM 706.867188 1729164929.8621
MEM 706.867188 1729164929.9625
MEM 706.867188 1729164930.0629
MEM 706.867188 1729164930.1632
MEM 706.867188 1729164930.2636
MEM 706.867188 1729164930.3639
MEM 706.867188 1729164930.4642
MEM 706.867188 1729164930.5645
MEM 706.867188 1729164930.6649
MEM 706.867188 1729164930.7653
MEM 706.867188 1729164930.8657
MEM 706.867188 1729164930.9661
MEM 706.867188 1729164931.0665
MEM 706.867188 1729164931.1669
MEM 706.867188 1729164931.2672
MEM 706.867188 1729164931.3675
MEM 706.867188 1729164931.4679
MEM 706.867188 1729164931.5683
MEM 706.867188 1729164931.6687
MEM 706.867188 1729164931.7691
MEM 706.867188 1729164931.8695
MEM 706.867188 1729164931.9698
MEM 706.867188 1729164932.0702
MEM 706.867188 1729164932.1706
MEM 706.867188 1729164932.2709
MEM 706.867188 1729164932.3712
MEM 706.867188 1729164932.4716
MEM 706.867188 1729164932.5719
MEM 706.867188 1729164932.6723
MEM 706.867188 1729164932.7728
MEM 706.867188 1729164932.8734
MEM 706.867188 1729164932.9738
MEM 706.867188 1729164933.0743
MEM 706.867188 1729164933.1751
MEM 706.867188 1729164933.2761
MEM 706.867188 1729164933.3770
MEM 706.867188 1729164933.4780
MEM 706.867188 1729164933.5792
MEM 706.867188 1729164933.6803
MEM 706.867188 1729164933.7814
MEM 706.867188 1729164933.8824
MEM 706.867188 1729164933.9833
MEM 706.867188 1729164934.0842
MEM 706.867188 1729164934.1852
MEM 706.867188 1729164934.2861
MEM 706.867188 1729164934.3869
MEM 706.867188 1729164934.4874
MEM 706.867188 1729164934.5883
MEM 706.867188 1729164934.6893
MEM 706.867188 1729164934.7904
MEM 706.867188 1729164934.8914
MEM 706.867188 1729164934.9925
MEM 706.867188 1729164935.0935
MEM 706.867188 1729164935.1945
MEM 706.867188 1729164935.2955
MEM 706.867188 1729164935.3965
MEM 706.867188 1729164935.4972
MEM 706.867188 1729164935.5982
MEM 706.867188 1729164935.6992
MEM 706.867188 1729164935.8002
MEM 706.867188 1729164935.9012
MEM 706.867188 1729164936.0025
MEM 706.867188 1729164936.1035
MEM 706.867188 1729164936.2044
MEM 706.867188 1729164936.3055
MEM 706.867188 1729164936.4064
MEM 706.867188 1729164936.5074
MEM 706.867188 1729164936.6083
MEM 706.867188 1729164936.7091
MEM 706.867188 1729164936.8096
MEM 706.867188 1729164936.9107
MEM 706.867188 1729164937.0117
MEM 706.867188 1729164937.1128
MEM 706.867188 1729164937.2140
MEM 706.867188 1729164937.3151
MEM 706.867188 1729164937.4162
MEM 706.867188 1729164937.5173
MEM 706.867188 1729164937.6179
MEM 706.867188 1729164937.7190
MEM 706.867188 1729164937.8199
MEM 706.867188 1729164937.9209
MEM 706.867188 1729164938.0217
MEM 706.867188 1729164938.1224
MEM 706.867188 1729164938.2230
MEM 706.867188 1729164938.3235
MEM 706.867188 1729164938.4245
MEM 706.867188 1729164938.5256
MEM 706.867188 1729164938.6269
MEM 706.867188 1729164938.7278
MEM 706.867188 1729164938.8289
MEM 706.867188 1729164938.9300
MEM 706.867188 1729164939.0313
MEM 706.867188 1729164939.1324
MEM 706.867188 1729164939.2335
MEM 706.867188 1729164939.3347
MEM 706.867188 1729164939.4358
MEM 706.867188 1729164939.5369
MEM 706.867188 1729164939.6379
MEM 706.867188 1729164939.7390
MEM 706.867188 1729164939.8399
MEM 706.867188 1729164939.9411
MEM 706.867188 1729164940.0421
MEM 706.867188 1729164940.1435
MEM 706.867188 1729164940.2446
MEM 706.867188 1729164940.3455
MEM 706.867188 1729164940.4467
MEM 706.867188 1729164940.5495
MEM 706.867188 1729164940.6508
MEM 706.867188 1729164940.7520
MEM 706.867188 1729164940.8530
MEM 706.867188 1729164940.9542
MEM 706.867188 1729164941.0553
MEM 706.867188 1729164941.1573
MEM 706.867188 1729164941.2584
MEM 706.867188 1729164941.3596
MEM 706.867188 1729164941.4606
MEM 706.867188 1729164941.5615
MEM 706.867188 1729164941.6623
MEM 706.867188 1729164941.7635
MEM 706.867188 1729164941.8645
MEM 706.867188 1729164941.9656
MEM 706.867188 1729164942.0667
MEM 706.867188 1729164942.1680
MEM 706.867188 1729164942.2691
MEM 706.867188 1729164942.3703
MEM 706.867188 1729164942.4717
MEM 706.867188 1729164942.5726
MEM 706.867188 1729164942.6734
MEM 706.867188 1729164942.7740
MEM 706.867188 1729164942.8750
MEM 706.867188 1729164942.9761
MEM 706.867188 1729164943.0771
MEM 706.867188 1729164943.1786
MEM 706.867188 1729164943.2796
MEM 706.867188 1729164943.3808
MEM 706.867188 1729164943.4819
MEM 706.867188 1729164943.5831
MEM 706.867188 1729164943.6842
MEM 706.867188 1729164943.7849
MEM 706.867188 1729164943.8855
MEM 706.867188 1729164943.9867
MEM 706.867188 1729164944.0878
MEM 706.867188 1729164944.1888
MEM 706.867188 1729164944.2898
MEM 706.867188 1729164944.3910
MEM 706.867188 1729164944.4920
MEM 706.867188 1729164944.5930
MEM 706.867188 1729164944.6940
MEM 706.867188 1729164944.7952
MEM 706.867188 1729164944.8964
MEM 706.867188 1729164944.9977
MEM 706.867188 1729164945.0989
MEM 706.867188 1729164945.2002
MEM 706.867188 1729164945.3014
MEM 706.867188 1729164945.4025
MEM 706.867188 1729164945.5037
MEM 706.867188 1729164945.6048
MEM 706.867188 1729164945.7059
MEM 706.867188 1729164945.8071
MEM 706.867188 1729164945.9082
MEM 706.867188 1729164946.0092
MEM 706.867188 1729164946.1103
MEM 706.867188 1729164946.2111
MEM 706.867188 1729164946.3118
MEM 706.867188 1729164946.4125
MEM 706.867188 1729164946.5137
MEM 706.867188 1729164946.6150
MEM 706.867188 1729164946.7166
MEM 706.867188 1729164946.8176
MEM 706.867188 1729164946.9188
MEM 706.867188 1729164947.0198
MEM 706.867188 1729164947.1211
MEM 706.867188 1729164947.2221
MEM 706.867188 1729164947.3231
MEM 706.867188 1729164947.4241
MEM 706.867188 1729164947.5251
MEM 706.867188 1729164947.6261
MEM 706.867188 1729164947.7272
MEM 706.867188 1729164947.8283
MEM 706.867188 1729164947.9294
MEM 706.867188 1729164948.0306
MEM 706.867188 1729164948.1318
MEM 706.867188 1729164948.2329
MEM 706.867188 1729164948.3340
MEM 706.867188 1729164948.4350
MEM 706.867188 1729164948.5363
MEM 706.867188 1729164948.6374
MEM 706.867188 1729164948.7385
MEM 706.867188 1729164948.8395
MEM 706.867188 1729164948.9406
MEM 706.867188 1729164949.0416
MEM 706.867188 1729164949.1427
MEM 706.867188 1729164949.2437
MEM 706.867188 1729164949.3447
MEM 706.867188 1729164949.4459
MEM 706.867188 1729164949.5473
MEM 706.867188 1729164949.6486
MEM 706.867188 1729164949.7498
MEM 706.867188 1729164949.8510
MEM 706.867188 1729164949.9519
MEM 706.867188 1729164950.0529
MEM 706.867188 1729164950.1541
MEM 706.867188 1729164950.2554
MEM 706.867188 1729164950.3565
MEM 706.867188 1729164950.4577
MEM 706.867188 1729164950.5588
MEM 706.867188 1729164950.6598
MEM 706.867188 1729164950.7608
MEM 706.867188 1729164950.8618
MEM 706.867188 1729164950.9629
MEM 706.867188 1729164951.0640
MEM 706.867188 1729164951.1652
MEM 706.867188 1729164951.2664
MEM 706.867188 1729164951.3673
MEM 706.867188 1729164951.4682
MEM 706.867188 1729164951.5689
MEM 706.867188 1729164951.6703
MEM 706.867188 1729164951.7716
MEM 706.867188 1729164951.8725
MEM 706.867188 1729164951.9736
MEM 706.867188 1729164952.0747
MEM 706.867188 1729164952.1756
MEM 706.867188 1729164952.2766
MEM 706.867188 1729164952.3777
MEM 706.867188 1729164952.4788
MEM 706.867188 1729164952.5799
MEM 706.867188 1729164952.6808
MEM 706.867188 1729164952.7821
MEM 706.867188 1729164952.8831
MEM 706.867188 1729164952.9841
MEM 706.867188 1729164953.0851
MEM 706.867188 1729164953.1862
MEM 706.867188 1729164953.2873
MEM 706.867188 1729164953.3883
MEM 706.867188 1729164953.4893
MEM 706.867188 1729164953.5903
MEM 706.867188 1729164953.6914
MEM 706.867188 1729164953.7924
MEM 706.867188 1729164953.8934
MEM 706.867188 1729164953.9945
MEM 706.867188 1729164954.0956
MEM 706.867188 1729164954.1967
MEM 706.867188 1729164954.2979
MEM 706.867188 1729164954.3991
MEM 706.867188 1729164954.5002
MEM 706.867188 1729164954.6013
MEM 706.867188 1729164954.7023
MEM 706.867188 1729164954.8039
MEM 706.867188 1729164954.9053
MEM 706.867188 1729164955.0065
MEM 706.867188 1729164955.1077
MEM 706.867188 1729164955.2088
MEM 706.867188 1729164955.3100
MEM 706.867188 1729164955.4116
MEM 706.867188 1729164955.5130
MEM 706.867188 1729164955.6142
MEM 706.867188 1729164955.7158
MEM 706.867188 1729164955.8172
MEM 706.867188 1729164955.9185
MEM 706.867188 1729164956.0198
MEM 706.867188 1729164956.1213
MEM 706.867188 1729164956.2223
MEM 706.867188 1729164956.3235
MEM 706.867188 1729164956.4247
MEM 706.867188 1729164956.5257
MEM 706.867188 1729164956.6269
MEM 706.867188 1729164956.7279
MEM 706.867188 1729164956.8290
MEM 706.867188 1729164956.9301
MEM 706.867188 1729164957.0312
MEM 706.867188 1729164957.1324
MEM 706.867188 1729164957.2336
MEM 706.867188 1729164957.3342
MEM 706.867188 1729164957.4353
MEM 706.867188 1729164957.5364
MEM 706.867188 1729164957.6375
MEM 706.867188 1729164957.7385
MEM 706.867188 1729164957.8396
MEM 706.867188 1729164957.9406
MEM 706.867188 1729164958.0417
MEM 706.867188 1729164958.1427
MEM 706.867188 1729164958.2438
MEM 706.867188 1729164958.3449
MEM 706.867188 1729164958.4460
MEM 706.867188 1729164958.5471
MEM 706.867188 1729164958.6482
MEM 706.867188 1729164958.7494
MEM 706.867188 1729164958.8504
MEM 706.867188 1729164958.9515
MEM 706.867188 1729164959.0525
MEM 706.867188 1729164959.1536
MEM 706.867188 1729164959.2546
MEM 706.867188 1729164959.3556
MEM 706.867188 1729164959.4566
MEM 706.867188 1729164959.5576
MEM 706.867188 1729164959.6586
MEM 706.867188 1729164959.7596
MEM 706.867188 1729164959.8606
MEM 706.867188 1729164959.9615
MEM 706.867188 1729164960.0624
MEM 706.867188 1729164960.1635
MEM 706.867188 1729164960.2645
MEM 706.867188 1729164960.3657
MEM 706.867188 1729164960.4667
MEM 706.867188 1729164960.5677
MEM 706.867188 1729164960.6686
MEM 706.867188 1729164960.7697
MEM 706.867188 1729164960.8708
MEM 706.867188 1729164960.9718
MEM 706.867188 1729164961.0728
MEM 706.867188 1729164961.1737
MEM 706.867188 1729164961.2749
MEM 706.867188 1729164961.3759
MEM 706.867188 1729164961.4770
MEM 706.867188 1729164961.5781
MEM 706.867188 1729164961.6790
MEM 706.867188 1729164961.7801
MEM 706.867188 1729164961.8812
MEM 706.867188 1729164961.9820
MEM 706.867188 1729164962.0832
MEM 706.867188 1729164962.1842
MEM 706.867188 1729164962.2853
MEM 706.867188 1729164962.3865
MEM 706.867188 1729164962.4877
MEM 706.867188 1729164962.5887
MEM 706.867188 1729164962.6896
MEM 706.867188 1729164962.7909
MEM 706.867188 1729164962.8919
MEM 706.867188 1729164962.9930
MEM 706.867188 1729164963.0941
MEM 706.867188 1729164963.1952
MEM 706.867188 1729164963.2960
MEM 706.867188 1729164963.3971
MEM 706.867188 1729164963.4980
MEM 706.867188 1729164963.5994
MEM 706.867188 1729164963.7005
MEM 706.867188 1729164963.8016
MEM 706.867188 1729164963.9027
MEM 706.867188 1729164964.0038
MEM 706.867188 1729164964.1047
MEM 706.867188 1729164964.2058
MEM 706.867188 1729164964.3069
MEM 706.867188 1729164964.4078
MEM 706.867188 1729164964.5088
MEM 706.867188 1729164964.6097
MEM 706.867188 1729164964.7109
MEM 706.867188 1729164964.8115
MEM 706.867188 1729164964.9126
MEM 706.867188 1729164965.0137
MEM 706.867188 1729164965.1143
MEM 706.867188 1729164965.2150
MEM 706.867188 1729164965.3160
MEM 706.867188 1729164965.4170
MEM 706.867188 1729164965.5181
MEM 706.867188 1729164965.6191
MEM 706.867188 1729164965.7200
MEM 706.867188 1729164965.8210
MEM 706.867188 1729164965.9220
MEM 706.867188 1729164966.0232
MEM 706.867188 1729164966.1242
MEM 706.867188 1729164966.2252
MEM 706.867188 1729164966.3260
MEM 706.867188 1729164966.4269
MEM 706.867188 1729164966.5279
MEM 706.867188 1729164966.6288
MEM 706.867188 1729164966.7299
MEM 706.867188 1729164966.8306
MEM 706.867188 1729164966.9313
MEM 706.867188 1729164967.0319
MEM 706.867188 1729164967.1330
MEM 706.867188 1729164967.2341
MEM 706.867188 1729164967.3350
MEM 706.867188 1729164967.4360
MEM 706.867188 1729164967.5370
MEM 706.867188 1729164967.6381
MEM 706.867188 1729164967.7393
MEM 706.867188 1729164967.8403
MEM 706.867188 1729164967.9413
MEM 706.867188 1729164968.0424
MEM 706.867188 1729164968.1433
MEM 706.867188 1729164968.2444
MEM 706.867188 1729164968.3454
MEM 706.867188 1729164968.4463
MEM 706.867188 1729164968.5474
MEM 706.867188 1729164968.6485
MEM 706.867188 1729164968.7497
MEM 706.867188 1729164968.8507
MEM 706.867188 1729164968.9516
MEM 706.867188 1729164969.0526
MEM 706.867188 1729164969.1535
MEM 706.867188 1729164969.2546
MEM 706.867188 1729164969.3558
MEM 706.867188 1729164969.4569
MEM 706.867188 1729164969.5576
MEM 706.867188 1729164969.6582
MEM 706.867188 1729164969.7592
MEM 706.867188 1729164969.8603
MEM 706.992188 1729164969.9613
MEM 706.992188 1729164970.0624
MEM 706.992188 1729164970.1632
MEM 706.992188 1729164970.2643
MEM 706.992188 1729164970.3649
MEM 706.992188 1729164970.4659
MEM 706.992188 1729164970.5670
MEM 706.992188 1729164970.6681
MEM 706.992188 1729164970.7691
MEM 706.992188 1729164970.8700
MEM 706.992188 1729164970.9711
MEM 706.992188 1729164971.0720
MEM 706.992188 1729164971.1730
MEM 706.992188 1729164971.2739
MEM 706.992188 1729164971.3752
MEM 706.992188 1729164971.4758
MEM 706.992188 1729164971.5768
MEM 706.992188 1729164971.6775
MEM 706.992188 1729164971.7781
MEM 706.992188 1729164971.8792
MEM 706.992188 1729164971.9798
MEM 706.992188 1729164972.0810
MEM 706.992188 1729164972.1820
MEM 706.992188 1729164972.2833
MEM 706.992188 1729164972.3843
MEM 706.992188 1729164972.4853
MEM 706.992188 1729164972.5863
MEM 706.992188 1729164972.6871
MEM 706.992188 1729164972.7877
MEM 706.992188 1729164972.8882
MEM 706.992188 1729164972.9889
MEM 706.992188 1729164973.0894
MEM 706.992188 1729164973.1904
MEM 706.992188 1729164973.2914
MEM 706.992188 1729164973.3924
MEM 706.992188 1729164973.4929
MEM 706.992188 1729164973.5938
MEM 706.992188 1729164973.6949
MEM 706.992188 1729164973.7955
MEM 706.992188 1729164973.8960
MEM 706.992188 1729164973.9966
MEM 706.992188 1729164974.0976
MEM 706.992188 1729164974.1987
MEM 706.992188 1729164974.2997
MEM 706.992188 1729164974.4007
MEM 706.992188 1729164974.5018
MEM 706.992188 1729164974.6029
MEM 706.992188 1729164974.7040
MEM 706.992188 1729164974.8050
MEM 706.992188 1729164974.9059
MEM 706.992188 1729164975.0070
MEM 706.992188 1729164975.1079
MEM 706.992188 1729164975.2086
MEM 706.992188 1729164975.3096
MEM 706.992188 1729164975.4104
MEM 706.992188 1729164975.5112
MEM 706.992188 1729164975.6121
MEM 706.992188 1729164975.7129
MEM 706.992188 1729164975.8136
MEM 706.992188 1729164975.9143
MEM 706.992188 1729164976.0151
MEM 706.992188 1729164976.1159
MEM 706.992188 1729164976.2164
MEM 706.992188 1729164976.3168
MEM 706.992188 1729164976.4172
MEM 706.992188 1729164976.5176
MEM 706.992188 1729164976.6180
MEM 706.992188 1729164976.7183
MEM 706.992188 1729164976.8188
MEM 706.992188 1729164976.9192
MEM 706.992188 1729164977.0196
MEM 706.992188 1729164977.1199
MEM 706.992188 1729164977.2204
MEM 706.992188 1729164977.3208
MEM 706.992188 1729164977.4213
MEM 706.992188 1729164977.5219
MEM 706.992188 1729164977.6222
MEM 706.992188 1729164977.7227
MEM 706.992188 1729164977.8230
MEM 706.992188 1729164977.9234
MEM 706.992188 1729164978.0238
MEM 706.992188 1729164978.1243
MEM 706.992188 1729164978.2248
MEM 706.992188 1729164978.3253
MEM 706.992188 1729164978.4258
MEM 706.992188 1729164978.5263
MEM 706.992188 1729164978.6269
MEM 706.992188 1729164978.7273
MEM 706.992188 1729164978.8277
MEM 706.992188 1729164978.9281
MEM 706.992188 1729164979.0286
MEM 706.992188 1729164979.1290
MEM 706.992188 1729164979.2296
MEM 706.992188 1729164979.3301
MEM 706.992188 1729164979.4307
MEM 706.992188 1729164979.5311
MEM 706.992188 1729164979.6316
MEM 706.992188 1729164979.7321
MEM 706.992188 1729164979.8325
MEM 706.992188 1729164979.9329
MEM 706.992188 1729164980.0335
MEM 706.992188 1729164980.1339
MEM 706.992188 1729164980.2344
MEM 706.992188 1729164980.3348
MEM 706.992188 1729164980.4352
MEM 706.992188 1729164980.5358
MEM 706.992188 1729164980.6363
MEM 706.992188 1729164980.7368
MEM 706.992188 1729164980.8372
MEM 706.992188 1729164980.9378
MEM 706.992188 1729164981.0383
MEM 706.992188 1729164981.1389
MEM 706.992188 1729164981.2394
MEM 706.992188 1729164981.3398
MEM 706.992188 1729164981.4404
MEM 706.992188 1729164981.5409
MEM 706.992188 1729164981.6414
MEM 706.992188 1729164981.7418
MEM 706.992188 1729164981.8422
MEM 706.992188 1729164981.9426
MEM 706.992188 1729164982.0431
MEM 706.992188 1729164982.1437
MEM 706.992188 1729164982.2443
MEM 706.992188 1729164982.3451
MEM 706.992188 1729164982.4460
MEM 706.992188 1729164982.5469
MEM 706.992188 1729164982.6479
MEM 706.992188 1729164982.7488
MEM 706.992188 1729164982.8499
MEM 706.992188 1729164982.9511
MEM 706.992188 1729164983.0521
MEM 706.992188 1729164983.1532
MEM 706.992188 1729164983.2542
MEM 706.992188 1729164983.3553
MEM 706.992188 1729164983.4564
MEM 706.992188 1729164983.5574
MEM 706.992188 1729164983.6584
MEM 706.992188 1729164983.7593
MEM 706.992188 1729164983.8603
MEM 706.992188 1729164983.9613
MEM 706.992188 1729164984.0623
MEM 706.992188 1729164984.1635
MEM 706.992188 1729164984.2646
MEM 706.992188 1729164984.3656
MEM 706.992188 1729164984.4667
MEM 706.992188 1729164984.5677
MEM 706.992188 1729164984.6687
MEM 706.992188 1729164984.7697
MEM 706.992188 1729164984.8707
MEM 706.992188 1729164984.9716
MEM 706.992188 1729164985.0725
MEM 706.992188 1729164985.1735
MEM 706.992188 1729164985.2744
MEM 706.992188 1729164985.3754
MEM 706.992188 1729164985.4763
MEM 706.992188 1729164985.5772
MEM 706.992188 1729164985.6782
MEM 706.992188 1729164985.7793
MEM 706.992188 1729164985.8802
MEM 706.992188 1729164985.9811
MEM 706.992188 1729164986.0820
MEM 706.992188 1729164986.1832
MEM 706.992188 1729164986.2841
MEM 706.992188 1729164986.3851
MEM 706.992188 1729164986.4861
MEM 706.992188 1729164986.5872
MEM 706.992188 1729164986.6880
MEM 706.992188 1729164986.7886
MEM 706.992188 1729164986.8895
MEM 706.992188 1729164986.9902
MEM 706.992188 1729164987.0907
MEM 706.992188 1729164987.1911
MEM 706.992188 1729164987.2919
MEM 706.992188 1729164987.3927
MEM 706.992188 1729164987.4936
MEM 706.992188 1729164987.5944
MEM 706.992188 1729164987.6949
MEM 706.992188 1729164987.7954
MEM 706.992188 1729164987.8963
MEM 706.992188 1729164987.9974
MEM 706.992188 1729164988.0984
MEM 706.992188 1729164988.1994
MEM 706.992188 1729164988.3003
MEM 706.992188 1729164988.4014
MEM 706.992188 1729164988.5024
MEM 706.992188 1729164988.6035
MEM 706.992188 1729164988.7045
MEM 706.992188 1729164988.8055
MEM 706.992188 1729164988.9066
MEM 706.992188 1729164989.0074
MEM 706.992188 1729164989.1083
MEM 706.992188 1729164989.2094
MEM 706.992188 1729164989.3105
MEM 706.992188 1729164989.4114
MEM 706.992188 1729164989.5123
MEM 706.992188 1729164989.6134
MEM 706.992188 1729164989.7143
MEM 706.992188 1729164989.8153
MEM 706.992188 1729164989.9159
MEM 706.992188 1729164990.0164
MEM 706.992188 1729164990.1168
MEM 706.992188 1729164990.2176
MEM 706.992188 1729164990.3183
MEM 706.992188 1729164990.4193
MEM 706.992188 1729164990.5201
MEM 706.992188 1729164990.6211
MEM 706.992188 1729164990.7222
MEM 706.992188 1729164990.8232
MEM 706.992188 1729164990.9242
MEM 706.992188 1729164991.0252
MEM 706.992188 1729164991.1262
MEM 706.992188 1729164991.2269
MEM 706.992188 1729164991.3278
MEM 706.992188 1729164991.4290
MEM 706.992188 1729164991.5300
MEM 706.992188 1729164991.6311
MEM 706.992188 1729164991.7319
MEM 706.992188 1729164991.8329
MEM 706.992188 1729164991.9338
MEM 706.992188 1729164992.0348
MEM 706.992188 1729164992.1358
MEM 706.992188 1729164992.2368
MEM 706.992188 1729164992.3378
MEM 706.992188 1729164992.4388
MEM 706.992188 1729164992.5397
MEM 706.992188 1729164992.6406
MEM 706.992188 1729164992.7415
MEM 706.992188 1729164992.8421
MEM 706.992188 1729164992.9428
MEM 706.992188 1729164993.0432
MEM 706.992188 1729164993.1441
MEM 706.992188 1729164993.2451
MEM 706.992188 1729164993.3461
MEM 706.992188 1729164993.4471
MEM 706.992188 1729164993.5481
MEM 706.992188 1729164993.6491
MEM 706.992188 1729164993.7503
MEM 706.992188 1729164993.8512
MEM 706.992188 1729164993.9520
MEM 706.992188 1729164994.0526
MEM 706.992188 1729164994.1531
MEM 706.992188 1729164994.2536
MEM 706.992188 1729164994.3540
MEM 706.992188 1729164994.4545
MEM 706.992188 1729164994.5549
MEM 706.992188 1729164994.6554
MEM 706.992188 1729164994.7559
MEM 706.992188 1729164994.8564
MEM 706.992188 1729164994.9568
MEM 706.992188 1729164995.0572
MEM 706.992188 1729164995.1576
MEM 706.992188 1729164995.2581
MEM 706.992188 1729164995.3585
MEM 706.992188 1729164995.4595
MEM 706.992188 1729164995.5605
MEM 706.992188 1729164995.6616
MEM 706.992188 1729164995.7626
MEM 706.992188 1729164995.8635
MEM 706.992188 1729164995.9645
MEM 706.992188 1729164996.0656
MEM 706.992188 1729164996.1665
MEM 706.992188 1729164996.2675
MEM 706.992188 1729164996.3686
MEM 706.992188 1729164996.4697
MEM 706.992188 1729164996.5708
MEM 706.992188 1729164996.6719
MEM 706.992188 1729164996.7728
MEM 706.992188 1729164996.8737
MEM 706.992188 1729164996.9748
MEM 706.992188 1729164997.0757
MEM 706.992188 1729164997.1767
MEM 706.992188 1729164997.2778
MEM 706.992188 1729164997.3789
MEM 706.992188 1729164997.4794
MEM 706.992188 1729164997.5804
MEM 706.992188 1729164997.6813
MEM 706.992188 1729164997.7825
MEM 706.992188 1729164997.8834
MEM 706.992188 1729164997.9845
MEM 706.992188 1729164998.0854
MEM 706.992188 1729164998.1864
MEM 706.992188 1729164998.2870
MEM 706.992188 1729164998.3874
MEM 706.992188 1729164998.4884
MEM 706.992188 1729164998.5892
MEM 706.992188 1729164998.6896
MEM 706.992188 1729164998.7901
MEM 706.992188 1729164998.8909
MEM 706.992188 1729164998.9913
MEM 706.992188 1729164999.0918
MEM 706.992188 1729164999.1923
MEM 706.992188 1729164999.2928
MEM 706.992188 1729164999.3933
MEM 706.992188 1729164999.4938
MEM 706.992188 1729164999.5944
MEM 706.992188 1729164999.6951
MEM 706.992188 1729164999.7962
MEM 706.992188 1729164999.8971
MEM 706.992188 1729164999.9977
MEM 706.992188 1729165000.0987
MEM 706.992188 1729165000.1997
MEM 706.992188 1729165000.3007
MEM 706.992188 1729165000.4013
MEM 706.992188 1729165000.5019
MEM 706.992188 1729165000.6031
MEM 706.992188 1729165000.7042
MEM 706.992188 1729165000.8051
MEM 706.992188 1729165000.9062
MEM 706.992188 1729165001.0072
MEM 706.992188 1729165001.1083
MEM 706.992188 1729165001.2097
MEM 706.992188 1729165001.3111
MEM 706.992188 1729165001.4117
MEM 706.992188 1729165001.5124
MEM 706.992188 1729165001.6134
MEM 706.992188 1729165001.7141
MEM 706.992188 1729165001.8151
MEM 706.992188 1729165001.9159
MEM 706.992188 1729165002.0169
MEM 706.992188 1729165002.1176
MEM 706.992188 1729165002.2182
MEM 706.992188 1729165002.3189
MEM 706.992188 1729165002.4199
MEM 706.992188 1729165002.5206
MEM 706.992188 1729165002.6217
MEM 706.992188 1729165002.7226
MEM 706.992188 1729165002.8236
MEM 706.992188 1729165002.9248
MEM 706.992188 1729165003.0257
MEM 706.992188 1729165003.1267
MEM 706.992188 1729165003.2276
MEM 706.992188 1729165003.3285
MEM 706.992188 1729165003.4294
MEM 706.992188 1729165003.5304
MEM 706.992188 1729165003.6314
MEM 706.992188 1729165003.7324
MEM 706.992188 1729165003.8334
MEM 706.992188 1729165003.9343
MEM 706.992188 1729165004.0349
MEM 706.992188 1729165004.1359
MEM 706.992188 1729165004.2372
MEM 706.992188 1729165004.3381
MEM 706.992188 1729165004.4390
MEM 706.992188 1729165004.5400
MEM 706.992188 1729165004.6410
MEM 706.992188 1729165004.7421
MEM 706.992188 1729165004.8431
MEM 706.992188 1729165004.9441
MEM 706.992188 1729165005.0452
MEM 706.992188 1729165005.1462
MEM 706.992188 1729165005.2472
MEM 706.992188 1729165005.3482
MEM 706.992188 1729165005.4492
MEM 706.992188 1729165005.5501
MEM 706.992188 1729165005.6510
MEM 706.992188 1729165005.7518
MEM 706.992188 1729165005.8527
MEM 706.992188 1729165005.9537
MEM 706.992188 1729165006.0547
MEM 706.992188 1729165006.1556
MEM 706.992188 1729165006.2562
MEM 706.992188 1729165006.3572
MEM 706.992188 1729165006.4577
MEM 706.992188 1729165006.5587
MEM 706.992188 1729165006.6597
MEM 706.992188 1729165006.7607
MEM 706.992188 1729165006.8617
MEM 706.992188 1729165006.9628
MEM 706.992188 1729165007.0636
MEM 706.992188 1729165007.1645
MEM 706.992188 1729165007.2654
MEM 706.992188 1729165007.3662
MEM 706.992188 1729165007.4671
MEM 706.992188 1729165007.5676
MEM 706.992188 1729165007.6681
MEM 706.992188 1729165007.7687
MEM 706.992188 1729165007.8696
MEM 706.992188 1729165007.9703
MEM 706.992188 1729165008.0709
