timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-08-13T09:09:35,codecarbon,b8da1ced-85df-4719-9b38-eead042f23c2,0.0696648510001978,3.958883791980576e-07,5.68275641897136e-06,42.5,0.0,11.6401104927063,8.180257861094257e-07,0.0,2.2118770436979057e-07,1.0392134904792165e-06,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T09:13:26,codecarbon,b382ce1d-75af-4336-b73c-5ed5f360cb6a,0.1771103990004121,1.012576680588016e-06,5.717206252726356e-06,42.5,0.0,11.6401104927063,2.088296752087141e-06,0.0,5.697336471463956e-07,2.658030399233537e-06,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T09:13:56,codecarbon,6440ad13-b779-4008-bbdd-133310b78c2d,0.074683217000711,4.243820114784383e-07,5.682428107969666e-06,42.5,0.0,11.6401104927063,8.774751993074562e-07,0.0,2.3653454338433586e-07,1.1140097426917922e-06,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:28:57,codecarbon,ec375775-d6e0-4587-87ac-d44e908f36f0,0.192114669998773,1.0972413960048851e-06,5.711387870649821e-06,42.5,0.0,11.6401104927063,2.263777138878393e-06,0.0,6.16499527363595e-07,2.880276666241988e-06,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:28:59,codecarbon,64ef89b2-9de8-4216-9e26-ba2097b1f51f,0.0634304630002589,3.601915129404612e-07,5.678525678410877e-06,42.5,0.0,11.6401104927063,7.445427666804487e-07,0.0,2.00965864217205e-07,9.455086308976536e-07,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:29:01,codecarbon,64b1f98f-311a-404d-bb0d-0f50f9228084,2.3992356449998624,1.3742986628936909e-05,5.728068711207271e-06,42.5,0.0,11.6401104927063,2.8321133909025777e-05,0.0,7.754431464217186e-06,3.607556537324296e-05,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:39:45,codecarbon,1553cf7f-8539-4e6e-8626-172ad4dad04f,0.0705408069989061,3.998750170241465e-07,5.668704882130807e-06,42.5,0.0,11.6401104927063,8.274147090257126e-07,0.0,2.22263771153173e-07,1.0496784801788857e-06,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:39:48,codecarbon,733725aa-dd19-4f59-bc31-20267254df7b,1.1367367559996635,6.510262857401798e-06,5.727150831571883e-06,42.5,0.0,11.6401104927063,1.341665865971638e-05,0.0,3.6728881506309057e-06,1.7089546810347285e-05,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
2024-08-13T10:39:49,codecarbon,02408542-1936-4738-bc2b-25dbabf0029e,1.0792565020001348,3.856160220898576e-08,3.572978447433152e-08,42.5,0.0,11.6401104927063,1.2736382728478982e-05,0.0,3.4849279629331697e-06,1.6221310691412152e-05,Canada,CAN,quebec,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,-71.2,46.8,31.0402946472168,machine,N,1.0
2024-08-13T10:51:47,codecarbon,63d62d3a-6dd6-4ce1-accf-aab496d5f4ec,0.2498514839990093,1.428366760377068e-06,5.716863224165326e-06,42.5,0.0,11.6401104927063,2.9455167111084145e-06,0.0,8.039694691700157e-07,3.74948618027843e-06,Germany,DEU,,,,Linux-6.2.0-26-generic-x86_64-with-glibc2.35,3.11.5,2.6.0,16.0,12th Gen Intel(R) Core(TM) i7-1260P,,,9.491,51.2993,31.0402946472168,machine,N,1.0
